NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_157	DIS3L2	na	12809	-0.051004230976104736	0.19673501	No	
row_158	PIBF1	na	13548	-0.06289581954479218	0.15854074	No	
row_159	ANAPC15	na	13745	-0.06616004556417465	0.15046053	No	
row_160	CENPC	na	13922	-0.06936390697956085	0.14362021	No	
row_161	CHMP6	na	14075	-0.07239438593387604	0.13823375	No	
row_162	TTN	na	14129	-0.07316289842128754	0.13835503	No	
row_163	ANAPC4	na	14261	-0.0758129432797432	0.13427272	No	
row_164	INO80	na	14321	-0.07681635767221451	0.13421458	No	
row_165	CHMP2A	na	14533	-0.0806647390127182	0.12590994	No	
row_166	ATM	na	14727	-0.0847063884139061	0.1187695	No	
row_167	PHF23	na	14938	-0.08957666158676147	0.110892005	No	
row_168	MAPK15	na	14971	-0.09024418145418167	0.1128875	No	
row_169	TNKS	na	15170	-0.0943501889705658	0.1058729	No	
row_170	SLF2	na	15630	-0.10543069988489151	0.08488479	No	
row_171	AURKC	na	15707	-0.10732553154230118	0.08515937	No	
row_172	PINX1	na	16296	-0.12392900139093399	0.057808135	No	
row_173	FBXW7	na	16350	-0.12545742094516754	0.060111385	No	
row_174	REC8	na	16520	-0.13094623386859894	0.05622772	No	
row_175	RB1	na	16870	-0.14465592801570892	0.042960342	No	
row_176	CHMP7	na	17131	-0.15654294192790985	0.035111506	No	
row_177	CHMP4A	na	17688	-0.19423240423202515	0.012463569	No	
row_178	DUSP1	na	17746	-0.19847379624843597	0.01759216	No	
row_179	TUBG2	na	18127	-0.2570740580558777	0.0073007797	No	
