"ensembl_gene_id","hgnc_symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000010295","IFFO1",-0.304123809354514,2.64107260705667,-2.48927877088597,0.0136764765830492,0.0596096981636038,-3.43403406386132
"ENSG00000059573","ALDH18A1",-0.209923453020393,6.87455401538292,-2.48890742296565,0.0136902983111196,0.0596594908713814,-3.76831914664289
"ENSG00000166265","CYYR1",-0.356290082621402,3.42034890221862,-2.48877683621104,0.0136951617608267,0.0596597881818364,-3.5235243784485
"ENSG00000259439","LINC01833",1.16331447255511,-0.606824761596192,2.48879350137051,0.0136945410137546,0.0596597881818364,-3.23129631742907
"ENSG00000003147","ICA1",0.283481695902823,5.17366386852503,2.48797206880269,0.0137251677235071,0.059780036489415,-3.70920539881801
"ENSG00000083457","ITGAE",-0.253185075363619,3.99518372885257,-2.48760683736897,0.0137388047716584,0.0598289602963205,-3.59751590458438
"ENSG00000165621","OXGR1",0.913348035142498,-3.51585559507994,2.48720674893219,0.0137537571575084,0.059883593937057,-3.08809915219687
"ENSG00000264918",NA,-0.270794891200652,-1.42269048994436,-2.48690366611717,0.0137650938235196,0.0599224684413294,-3.1887730520195
"ENSG00000115539","PDCL3",0.166629668425226,4.11600454635573,2.48678062516248,0.0137696984843845,0.0599320285791394,-3.6203765086286
"ENSG00000269397","",0.677696458278458,-2.59663946851432,2.48616520097239,0.0137927505882524,0.0600218630443308,-3.13510333104612
"ENSG00000125967","NECAB3",0.271745140931367,4.4745469185374,2.48600358997936,0.0137988097855624,0.0600377310533572,-3.65942563330324
"ENSG00000113194","FAF2",-0.167247161446266,6.17116558331921,-2.4857606674845,0.0138079220105383,0.0600668747182209,-3.75782604270238
"ENSG00000115687","PASK",0.224220838669057,3.73639396363778,2.48555549739385,0.0138156222833919,0.0600829135263826,-3.58123928911982
"ENSG00000173120","KDM2A",0.222255996943018,7.08575769753116,2.48551591086374,0.0138171084518804,0.0600829135263826,-3.78152919110803
