"ensembl_gene_id","hgnc_symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000135374","ELF5",-2.52773947441834,0.760746460393648,-4.64954957561842,5.46801435108369e-06,8.76952591139279e-05,3.74040748895562
"ENSG00000273374","",1.00674781702487,-2.51262009507103,4.64819279540529,5.50112527304455e-06,8.81608377400456e-05,3.75100496917688
"ENSG00000101191","DIDO1",0.298407008346132,5.98771723817731,4.64769113922646,5.51341654788279e-06,8.82923185203202e-05,3.22724420446467
"ENSG00000272994","",0.616077685931401,0.980267043591793,4.64638970681847,5.54542690754805e-06,8.87391536916744e-05,3.6372298281536
"ENSG00000231999","LRRC8C-DT",0.892616320648623,-2.25308359246723,4.64620438144839,5.54999975230933e-06,8.87465911540626e-05,3.73990419195882
"ENSG00000261526","",-0.661184526767464,1.5829265953845,-4.64488436650842,5.58267592969421e-06,8.92030681280947e-05,3.64664050778994
"ENSG00000118513","MYB",-1.07273448694248,3.29234659122378,-4.64431557535959,5.59681306720433e-06,8.93628622991982e-05,3.54005260514964
"ENSG00000166793","YPEL4",0.878568228320844,-0.0877038927783421,4.64402395687042,5.60407452416112e-06,8.94127193097879e-05,3.67047205307882
"ENSG00000175215","CTDSP2",0.468742444723005,7.08791339256694,4.64325868697693,5.62317333219264e-06,8.96512276718506e-05,3.19095259140165
"ENSG00000101057","MYBL2",0.902029589418095,6.19753106589024,4.64159436086509,5.66492651627368e-06,9.025030053913e-05,3.19014755702392
"ENSG00000110911","SLC11A2",-0.580347392678175,6.59570103658084,-4.64117757305068,5.6754291887308e-06,9.02844600619672e-05,3.19969941403634
"ENSG00000168676","KCTD19",1.18351216834693,-2.53856567271277,4.64124097990668,5.67383018522278e-06,9.02844600619672e-05,3.72128188531038
"ENSG00000163960","UBXN7",0.489777642282743,5.15780569859425,4.64036517869898,5.69595471261292e-06,9.05443043830587e-05,3.22369454170278
"ENSG00000090534","THPO",1.31878965647478,-1.85279997349056,4.63705087899187,5.7804352758998e-06,9.18196641656349e-05,3.68665981911762
"ENSG00000128309","MPST",-0.634669653454011,6.94043900694671,-4.63425092447594,5.85274447371416e-06,9.28999550812983e-05,3.16298347143339
"ENSG00000164970","FAM219A",0.508228198578819,3.66900133572145,4.63376897168616,5.86527852297199e-06,9.30305520791218e-05,3.32206348522742
"ENSG00000142444","TIMM29",0.366486786452726,4.25937753704878,4.63343651815349,5.87393963632104e-06,9.3099572973913e-05,3.265780549633
"ENSG00000174953","DHX36",0.46444392079538,4.89153889446695,4.63061056788765,5.94806055545184e-06,9.42052435333036e-05,3.19831165651664
"ENSG00000182197","EXT1",0.471250946328195,5.83210976997223,4.62916398793763,5.98635012310741e-06,9.47422137065856e-05,3.15016064853832
"ENSG00000196455","PIK3R4",0.39706759711697,4.50236984698135,4.6282469422143,6.01074623861648e-06,9.50586756902136e-05,3.2208768781958
"ENSG00000178965","ERICH3",-3.08503531918706,1.94478916596884,-4.6269283254624,6.04599318699915e-06,9.55461527569441e-05,3.62425140399182
"ENSG00000267147","LINC01842",1.35023216376371,-2.66563117155838,4.62675276733682,6.05070088429451e-06,9.55506514644842e-05,3.66150563915939
"ENSG00000122585","NPY",1.67132525926177,-3.74648245305195,4.62613513482129,6.06729114160431e-06,9.56727668117357e-05,3.66845830272005
"ENSG00000127990","SGCE",0.96991911959776,3.03577879881744,4.62623568066341,6.06458739326954e-06,9.56727668117357e-05,3.33094611757625
"ENSG00000101126","ADNP",0.31537076158219,6.84490420197,4.62384255306566,6.12925615857174e-06,9.65793732995078e-05,3.11084500333927
"ENSG00000226308","",1.39303452086157,-3.74565821327812,4.62247085251581,6.1666220280114e-06,9.70973292063632e-05,3.65397035018345
"ENSG00000166896","ATP23",-0.47973781229959,2.87650966755875,-4.62208103177947,6.17728091578972e-06,9.71943187354736e-05,3.44513760440686
"ENSG00000186480","INSIG1",-0.758913245709866,5.0499803177588,-4.62067816472004,6.21578655729687e-06,9.77289934478052e-05,3.21026483567609
"ENSG00000173727","",1.01100057944728,0.666164128818102,4.62012056087887,6.23115565906867e-06,9.78993859657167e-05,3.52644611051437
"ENSG00000171126","KCNG3",1.31866645550197,-0.788143901931912,4.6192799104687,6.25439548533412e-06,9.81931000506345e-05,3.58287973910754
"ENSG00000109390","NDUFC1",-0.449142843625687,5.51855405035741,-4.61826221200302,6.28264148799827e-06,9.85649266995109e-05,3.14570973378598
"ENSG00000197894","ADH5",-0.449170814488046,7.19840750575048,-4.61758136521134,6.30160676662122e-06,9.87907191431918e-05,3.08616928574296
"ENSG00000237087","",-2.02434327575298,-2.29945982069827,-4.61675018152689,6.32483446680773e-06,9.90829579307087e-05,3.62289776123056
"ENSG00000234493","RHOXF1P1",1.81164449560341,-3.18142004269965,4.61584890411194,6.35011410108267e-06,9.94068948736876e-05,3.62104643592754
"ENSG00000136531","SCN2A",1.62689259486164,-1.68702166627964,4.61567434411088,6.35502150879692e-06,9.94116796919189e-05,3.58966380204811
"ENSG00000035499","DEPDC1B",0.86693173089901,2.68792243445534,4.61308895643929,6.42813343038074e-06,0.000100482609621212,3.32447174909448
"ENSG00000102316","MAGED2",0.500324194387685,7.66966974022326,4.61055192873279,6.50066454228241e-06,0.000101396285997781,3.05142616603758
"ENSG00000148204","CRB2",1.57225518073912,-0.118376305579289,4.61073272159788,6.4954698902254e-06,0.000101396285997781,3.51262231928902
"ENSG00000235313","HM13-IT1",0.860580087158148,-2.21224195109277,4.61066409503793,6.49744124016059e-06,0.000101396285997781,3.59347638578592
"ENSG00000123908","AGO2",0.532709864968298,5.60877662882032,4.60955342685628,6.52942622611885e-06,0.000101771424792818,3.07282578423409
"ENSG00000091527","CDV3",0.519791958527545,6.46715244052752,4.60732324055016,6.59410939349343e-06,0.000102705512060302,3.04389522408479
"ENSG00000107242","PIP5K1B",-1.15442935429232,2.13091792016373,-4.60686888451803,6.60736272056851e-06,0.000102837793121356,3.47575461280147
"ENSG00000268104","SLC6A14",-2.68455757456118,0.861875726960665,-4.60543130376889,6.64946531468936e-06,0.000103418573933214,3.56092208731746
"ENSG00000163660","CCNL1",0.528573451747667,5.68200882713129,4.60374868777084,6.69907232320398e-06,0.00010411515064617,3.04592542067488
"ENSG00000152700","SAR1B",-0.449164828760962,5.54467872893295,-4.60330961515783,6.71207558298891e-06,0.00010417965905921,3.08107302088571
"ENSG00000167754","KLK5",2.26133002144242,-1.69034747158639,4.6032828877146,6.71286790771746e-06,0.00010417965905921,3.5276761966077
"ENSG00000112242","E2F3",0.44716816822931,4.73303835494555,4.60295800379289,6.7225061667785e-06,0.00010425434366182,3.09373112951261
"ENSG00000011451","WIZ",0.348129690450011,6.23394544638506,4.60258425171658,6.7336106623175e-06,0.000104351643571051,3.02952355912019
"ENSG00000163362","INAVA",1.16710501915683,3.35019817529606,4.60129463169216,6.77206209910755e-06,0.000104872299302524,3.17638465854651
"ENSG00000157833","GAREM2",0.886770858124753,3.04380503920885,4.60084146784332,6.78562378719762e-06,0.000105007042030681,3.23285733184847
"ENSG00000182612","TSPAN10",0.836144541037753,2.2696402337472,4.60063484165457,6.7918160953598e-06,0.000105027632861888,3.3239013481232
"ENSG00000164961","WASHC5",0.568979899632748,4.87922045230094,4.6003140606554,6.80144024647532e-06,0.00010510122578298,3.06739214718767
"ENSG00000165259","HDX",1.35294818142939,-0.556844329611686,4.5994657330859,6.82695527755279e-06,0.000105420096398122,3.49362260717549
"ENSG00000225194","LINC00092",-1.54593565186486,-0.5963407453905,-4.59900700078383,6.84079085662352e-06,0.000105558289196884,3.54718459013507
"ENSG00000106541","AGR2",-2.14473414641174,5.75861867420849,-4.59601014922375,6.93184354910705e-06,0.000106886949458501,3.16920110730064
"ENSG00000117322","CR2",1.59879151854973,-0.245314083181577,4.5957621934219,6.93942915991362e-06,0.000106927594965488,3.45837670447554
"ENSG00000150433","TMEM218",-0.423517659086359,3.58759274688196,-4.59462225659207,6.97440569076446e-06,0.000107389940226361,3.24833058303009
"ENSG00000118495","PLAGL1",0.873854319784733,3.01587964457423,4.59420472104245,6.98725928088916e-06,0.000107511226670262,3.20593397974247
"ENSG00000182240","BACE2",-0.819001314053434,6.87209070447818,-4.59400153820825,6.99352238988338e-06,0.000107531006539965,2.99774505866241
